Tarih,Ay,Saat,PTF,SMF,Poz_DF,Neg_DF,KGUP,URETIM,Dengesizlik,GOP_Geliri,Dengesizlik_Tutarı,Net_Gelir,Dengesizlik_Maliyeti,Birim_DM
2024-04-28,4,21:00,2700.0,2700.0,2619.0,2781.0,7.2,7.3,0.09999999999999964,19440.0,261.89999999999907,19701.899999999998,8.100000000002183,1.1095890410961895
2024-04-28,4,22:00,2700.0,2700.0,2619.0,2781.0,7.2,7.3,0.09999999999999964,19440.0,261.89999999999907,19701.899999999998,8.100000000002183,1.1095890410961895
2024-04-28,4,23:00,2664.31,1557.0,1510.29,2744.2393,7.2,7.3,0.09999999999999964,19183.032,151.02899999999946,19334.060999999998,115.40200000000186,15.808493150685187
2024-04-29,4,00:00,2700.0,675.0,654.75,2781.0,7.2,7.3,0.09999999999999964,19440.0,65.47499999999977,19505.475,204.52500000000146,28.01712328767143
2024-04-29,4,01:00,2700.0,5.0,4.85,2781.0,7.2,7.3,0.09999999999999964,19440.0,0.48499999999999827,19440.485,269.5149999999994,36.91986301369855
2024-04-29,4,02:00,1800.0,0.19,0.1843,1854.0,7.2,7.3,0.09999999999999964,12960.0,0.018429999999999933,12960.01843,179.98156999999992,24.655009589041086
2024-04-29,4,03:00,1222.85,0.0,0.0,1259.5355,7.2,7.3,0.09999999999999964,8804.52,0.0,8804.52,122.28499999999804,16.75136986301343
2024-04-29,4,04:00,1299.99,0.0,0.0,1338.9897,7.2,7.3,0.09999999999999964,9359.928,0.0,9359.928,129.9989999999998,17.808082191780795
2024-04-29,4,05:00,1631.98,0.0,0.0,1680.9394,7.2,7.3,0.09999999999999964,11750.256000000001,0.0,11750.256000000001,163.1979999999985,22.3558904109587
2024-04-29,4,06:00,913.63,0.2,0.194,941.0389,7.2,7.3,0.09999999999999964,6578.136,0.01939999999999993,6578.155400000001,91.34359999999924,12.512821917808116
2024-04-29,4,07:00,1349.99,600.0,582.0,1390.4897,7.2,7.25,0.04999999999999982,9719.928,29.099999999999895,9749.028,38.399499999999534,5.296482758620625
2024-04-29,4,08:00,2700.0,2700.0,2619.0,2781.0,7.2,7.29,0.08999999999999986,19440.0,235.70999999999964,19675.71,7.290000000000873,1.0000000000001197
2024-04-29,4,09:00,2700.0,2700.0,2619.0,2781.0,7.2,7.11,-0.08999999999999986,19440.0,-250.2899999999996,19189.71,7.290000000000873,1.0253164556963252
2024-04-29,4,10:00,2330.79,1580.79,1533.3663,2400.7137000000002,7.2,6.96,-0.2400000000000002,16781.688000000002,-576.1712880000006,16205.516712,16.78168799999912,2.411162068965391
2024-04-29,4,11:00,2278.91,2278.91,2210.5427,2347.2772999999997,7.2,7.25,0.04999999999999982,16408.152,110.5271349999996,16518.679135,3.4183650000013586,0.47149862068984255
2024-04-29,4,12:00,1349.98,675.0,654.75,1390.4794,7.2,7.3,0.09999999999999964,9719.856,65.47499999999977,9785.331,69.52299999999923,9.523698630136881
2024-04-29,4,13:00,1631.98,981.98,952.5206,1680.9394,6.6,7.3,0.7000000000000002,10771.068,666.7644200000001,11437.832419999999,475.6215800000009,65.15364109589053
2024-04-29,4,14:00,2590.0,2600.0,2512.2999999999997,2678.0,6.6,7.3,0.7000000000000002,17094.0,1758.6100000000004,18852.61,54.38999999999942,7.450684931506769
2024-04-29,4,15:00,2700.0,2700.0,2619.0,2781.0,5.8,7.3,1.5,15660.0,3928.5,19588.5,121.5,16.643835616438356
2024-04-29,4,16:00,2589.0,2691.04,2511.33,2771.7712,5.8,7.3,1.5,15016.199999999999,3766.995,18783.195,116.50500000000102,15.95958904109603
2024-04-29,4,17:00,2690.0,2691.06,2609.2999999999997,2771.7918,7.2,7.3,0.09999999999999964,19368.0,260.92999999999904,19628.93,8.069999999999709,1.1054794520547546
2024-04-29,4,18:00,2581.38,2691.04,2503.9386,2771.7712,7.2,7.31,0.10999999999999943,18585.936,275.4332459999986,18861.369246,8.518554000002041,1.1653288645693627
2024-04-29,4,19:00,2700.0,2700.0,2619.0,2781.0,7.2,7.3,0.09999999999999964,19440.0,261.89999999999907,19701.899999999998,8.100000000002183,1.1095890410961895
2024-04-29,4,20:00,2700.0,2700.0,2619.0,2781.0,7.2,7.0,-0.20000000000000018,19440.0,-556.2000000000005,18883.8,16.200000000000728,2.3142857142858184
2024-04-29,4,21:00,2700.0,2700.0,2619.0,2781.0,7.2,7.3,0.09999999999999964,19440.0,261.89999999999907,19701.899999999998,8.100000000002183,1.1095890410961895
2024-04-29,4,22:00,2264.33,2264.33,2196.4001,2332.2599,7.2,7.0,-0.20000000000000018,16303.176,-466.4519800000004,15836.72402,13.585979999999836,1.9408542857142623
2024-04-29,4,23:00,1631.98,2619.23,1583.0206,2697.8069,7.2,7.3,0.09999999999999964,11750.256000000001,158.30205999999944,11908.558060000001,4.895939999998518,0.6706767123285642
2024-04-30,4,00:00,2399.99,2691.03,2327.9903,2771.7609,7.2,7.3,0.09999999999999964,17279.928,232.79902999999916,17512.72703,7.1999700000014855,0.9862972602741761
2024-04-30,4,01:00,2363.14,2691.01,2292.2457999999997,2771.7403000000004,7.2,7.3,0.09999999999999964,17014.608,229.22457999999915,17243.83258,7.089420000000246,0.9711534246575679
2024-04-30,4,02:00,1631.98,2691.0,1583.0206,2771.73,7.2,7.3,0.09999999999999964,11750.256000000001,158.30205999999944,11908.558060000001,4.895939999998518,0.6706767123285642
2024-04-30,4,03:00,1631.98,2500.0,1583.0206,2575.0,7.2,7.3,0.09999999999999964,11750.256000000001,158.30205999999944,11908.558060000001,4.895939999998518,0.6706767123285642
2024-04-30,4,04:00,1631.98,2388.88,1583.0206,2460.5464,7.2,7.3,0.09999999999999964,11750.256000000001,158.30205999999944,11908.558060000001,4.895939999998518,0.6706767123285642
2024-04-30,4,05:00,1685.0,2388.88,1634.45,2460.5464,7.2,7.3,0.09999999999999964,12132.0,163.44499999999942,12295.445,5.055000000000291,0.6924657534246974
2024-04-30,4,06:00,999.99,1651.58,969.9902999999999,1701.1274,7.2,7.3,0.09999999999999964,7199.928,96.99902999999965,7296.92703,2.9999699999998484,0.4109547945205272
2024-04-30,4,07:00,1631.97,1651.58,1583.0109,1701.1274,7.2,7.3,0.09999999999999964,11750.184000000001,158.30108999999945,11908.48509,4.895909999999276,0.6706726027396268
2024-04-30,4,08:00,2284.0,2691.0,2215.48,2771.73,7.2,7.23,0.03000000000000025,16444.8,66.46440000000055,16511.2644,2.0555999999996857,0.28431535269705194
2024-04-30,4,09:00,2390.0,2691.09,2318.2999999999997,2771.8227,7.2,7.37,0.16999999999999993,17208.0,394.11099999999976,17602.111,12.188999999998487,1.6538670284936887
2024-04-30,4,10:00,1631.97,2691.01,1583.0109,2771.7403000000004,7.2,7.31,0.10999999999999943,11750.184000000001,174.1311989999991,11924.315199,5.38550099999884,0.7367306429546977
2024-04-30,4,11:00,1631.98,2691.04,1583.0206,2771.7712,7.2,7.29,0.08999999999999986,11750.256000000001,142.47185399999978,11892.727854,4.406345999999758,0.6044370370370038
2024-04-30,4,12:00,900.0,2347.0,873.0,2417.41,7.2,7.29,0.08999999999999986,6480.0,78.56999999999988,6558.57,2.430000000000291,0.3333333333333732
2024-04-30,4,13:00,1531.33,2691.0,1485.3900999999998,2771.73,7.0,7.3,0.2999999999999998,10719.31,445.6170299999997,11164.927029999999,13.781970000000001,1.8879410958904113
2024-04-30,4,14:00,1631.98,2691.04,1583.0206,2771.7712,7.0,7.3,0.2999999999999998,11423.86,474.9061799999997,11898.76618,14.687819999999192,2.0120301369861906
2024-04-30,4,15:00,1685.0,2691.04,1634.45,2771.7712,6.0,7.3,1.2999999999999998,10110.0,2124.785,12234.785,65.71500000000015,9.002054794520568
2024-04-30,4,16:00,2050.0,2691.01,1988.5,2771.7403000000004,6.0,7.3,1.2999999999999998,12300.0,2585.0499999999997,14885.05,79.95000000000073,10.952054794520647
2024-04-30,4,17:00,2579.85,2691.06,2502.4545,2771.7918,7.2,7.3,0.09999999999999964,18574.92,250.2454499999991,18825.165449999997,7.739550000002055,1.0602123287674048
2024-04-30,4,18:00,2699.99,2700.0,2618.9903,2781.0,7.2,7.3,0.09999999999999964,19439.928,261.8990299999991,19701.82703,8.099969999999303,1.1095849315067539
2024-04-30,4,19:00,2700.0,2700.0,2619.0,2781.0,7.2,7.3,0.09999999999999964,19440.0,261.89999999999907,19701.899999999998,8.100000000002183,1.1095890410961895
2024-04-30,4,20:00,2700.0,2700.0,2619.0,2781.0,7.2,7.29,0.08999999999999986,19440.0,235.70999999999964,19675.71,7.290000000000873,1.0000000000001197
2024-04-30,4,21:00,2700.0,2700.0,2619.0,2781.0,7.2,7.3,0.09999999999999964,19440.0,261.89999999999907,19701.899999999998,8.100000000002183,1.1095890410961895
2024-04-30,4,22:00,2250.01,2450.01,2182.5097,2523.5103000000004,7.2,7.3,0.09999999999999964,16200.072000000002,218.25096999999923,16418.32297,6.750029999999242,0.9246616438355126
2024-04-30,4,23:00,1631.98,1006.98,976.7706,1680.9394,7.2,7.3,0.09999999999999964,11750.256000000001,97.67705999999964,11847.933060000001,65.52093999999852,8.97547123287651
2024-05-01,5,00:00,2411.1,2655.0,2338.767,2734.65,7.2,7.3,0.09999999999999964,17359.92,233.87669999999915,17593.7967,7.233299999999872,0.9908630136986126
2024-05-01,5,01:00,1749.38,2655.0,1696.8986,2734.65,7.2,7.3,0.09999999999999964,12595.536000000002,169.68985999999938,12765.22586,5.248139999999694,0.718923287671191
