Tarih,Ay,Saat,PTF,SMF,Poz_DF,Neg_DF,KGUP,URETIM,Dengesizlik,GOP_Geliri,Dengesizlik_Tutarı,Net_Gelir,Dengesizlik_Maliyeti,Birim_DM
2024-04-08,4,22:00,2347.0,2645.0,2276.59,2724.35,5.5,5.96,0.45999999999999996,12908.5,1047.2314,13955.7314,32.388600000000224,5.43432885906044
2024-04-08,4,23:00,2299.99,2389.12,2230.9903,2460.7936,5.5,5.95,0.4500000000000002,12649.945,1003.9456350000004,13653.890635,31.049864999999045,5.218464705882193
2024-04-09,4,00:00,2400.0,2000.0,1940.0,2472.0,4.0,5.97,1.9699999999999998,9600.0,3821.7999999999997,13421.8,906.2000000000007,151.79229480737033
2024-04-09,4,01:00,2278.69,2000.0,1940.0,2347.0507000000002,4.0,6.05,2.05,9114.76,3976.9999999999995,13091.76,694.3145000000004,114.76272727272735
2024-04-09,4,02:00,1445.99,700.0,679.0,1489.3697,4.0,6.05,2.05,5783.96,1391.9499999999998,7175.91,1572.3294999999998,259.889173553719
2024-04-09,4,03:00,1445.99,700.0,679.0,1489.3697,4.0,6.06,2.0599999999999996,5783.96,1398.7399999999998,7182.7,1579.9993999999997,260.7259735973597
2024-04-09,4,04:00,1749.99,700.0,679.0,1802.4897,4.0,5.57,1.5700000000000003,6999.96,1066.0300000000002,8065.99,1681.4543000000012,301.87689407540415
2024-04-09,4,05:00,1445.98,600.0,582.0,1489.3594,4.0,4.4,0.40000000000000036,5783.92,232.8000000000002,6016.72,345.59200000000055,78.54363636363648
2024-04-09,4,06:00,1199.13,100.0,97.0,1235.1039,4.0,4.67,0.6699999999999999,4796.52,64.99,4861.51,738.4270999999999,158.12143468950748
2024-04-09,4,07:00,499.96,0.0,0.0,514.9588,4.0,5.11,1.1100000000000003,1999.84,0.0,1999.84,554.9556,108.60187866927592
2024-04-09,4,08:00,499.41,0.0,0.0,514.3923000000001,4.0,5.55,1.5499999999999998,1997.64,0.0,1997.64,774.0854999999999,139.47486486486486
2024-04-09,4,09:00,300.0,0.0,0.0,309.0,4.0,4.55,0.5499999999999998,1200.0,0.0,1200.0,165.0,36.26373626373626
2024-04-09,4,10:00,150.0,0.0,0.0,154.5,4.0,4.58,0.5800000000000001,600.0,0.0,600.0,87.0,18.995633187772924
2024-04-09,4,11:00,132.78,0.0,0.0,136.76340000000002,4.0,5.05,1.0499999999999998,531.12,0.0,531.12,139.41899999999998,27.607722772277224
2024-04-09,4,12:00,110.85,0.0,0.0,114.1755,4.0,5.53,1.5300000000000002,443.4,0.0,443.4,169.6005,30.669168173598553
2024-04-09,4,13:00,111.41,0.0,0.0,114.7523,4.0,5.04,1.04,445.64,0.0,445.64,115.8664,22.98936507936508
2024-04-09,4,14:00,135.0,0.0,0.0,139.05,4.0,4.21,0.20999999999999996,540.0,0.0,540.0,28.350000000000023,6.733966745843236
2024-04-09,4,15:00,152.84,0.0,0.0,157.42520000000002,4.0,4.72,0.7199999999999998,611.36,0.0,611.36,110.04480000000001,23.314576271186443
2024-04-09,4,16:00,250.0,0.49,0.4753,257.5,5.0,6.83,1.83,1250.0,0.869799,1250.869799,456.63020099999994,66.8565448023426
2024-04-09,4,17:00,999.99,700.0,679.0,1029.9897,5.0,6.44,1.4400000000000004,4999.95,977.7600000000002,5977.71,462.22560000000067,71.77416149068333
2024-04-09,4,18:00,2050.0,2691.01,1988.5,2771.7403000000004,5.0,7.53,2.5300000000000002,10250.0,5030.905000000001,15280.905,155.59499999999935,20.66334661354573
2024-04-09,4,19:00,2340.0,2691.05,2269.7999999999997,2771.7815,5.0,7.74,2.74,11700.0,6219.2519999999995,17919.252,192.34800000000178,24.851162790697902
2024-04-09,4,20:00,2500.01,2691.06,2425.0097,2771.7918,5.0,7.06,2.0599999999999996,12500.050000000001,4995.519981999999,17495.569982,154.5006179999982,21.883940226628642
2024-04-09,4,21:00,2389.9,2691.05,2318.203,2771.7815,5.0,8.32,3.3200000000000003,11949.5,7696.43396,19645.933960000002,238.03403999999864,28.609860576922912
2024-04-09,4,22:00,1445.99,2691.02,1402.6103,2771.7506,5.0,8.29,3.289999999999999,7229.95,4614.587886999999,11844.537886999999,142.7192130000003,17.215827864897506
2024-04-09,4,23:00,1445.98,2650.0,1402.6006,2729.5,5.0,8.12,3.119999999999999,7229.9,4376.113871999999,11606.013872,135.34372799999983,16.667946798029536
2024-04-10,4,00:00,2000.0,2238.46,1940.0,2305.6138,4.0,8.42,4.42,8000.0,8574.8,16574.8,265.2000000000007,31.496437054631915
2024-04-10,4,01:00,2100.0,700.0,679.0,2163.0,4.0,8.4,4.4,8400.0,2987.6000000000004,11387.6,6252.4,744.3333333333333
2024-04-10,4,02:00,1999.99,675.0,654.75,2059.9897,4.0,8.38,4.380000000000001,7999.96,2867.8050000000003,10867.765,5892.151200000004,703.120668257757
2024-04-10,4,03:00,1650.01,500.0,485.0,1699.5103000000001,4.0,8.4,4.4,6600.04,2134.0,8734.04,5126.044,610.2433333333333
2024-04-10,4,04:00,1445.99,450.0,436.5,1489.3697,4.0,8.37,4.369999999999999,5783.96,1907.5049999999997,7691.465,4411.471299999999,527.0575029868578
2024-04-10,4,05:00,1445.98,450.0,436.5,1489.3594,4.0,8.37,4.369999999999999,5783.92,1907.5049999999997,7691.424999999999,4411.427599999999,527.0522819593787
2024-04-10,4,06:00,1749.98,1749.99,1697.4805999999999,1802.4897,4.0,8.37,4.369999999999999,6999.92,7417.9902219999985,14417.910221999999,229.4223779999993,27.41008100358415
2024-04-10,4,07:00,1198.9,1198.9,1162.933,1234.8670000000002,4.0,8.33,4.33,4795.6,5035.49989,9831.099890000001,155.73711000000003,18.695931572629053
2024-04-10,4,08:00,988.99,200.0,194.0,1018.6597,4.0,8.12,4.119999999999999,3955.96,799.2799999999999,4755.24,3275.3588,403.3693103448276
2024-04-10,4,09:00,178.6,0.0,0.0,183.958,4.0,7.07,3.0700000000000003,714.4,0.0,714.4,548.302,77.55332390381895
2024-04-10,4,10:00,111.42,0.0,0.0,114.7626,4.0,7.05,3.05,445.68,0.0,445.68,339.83099999999996,48.20297872340425
2024-04-10,4,11:00,75.0,0.0,0.0,77.25,4.0,7.06,3.0599999999999996,300.0,0.0,300.0,229.5,32.507082152974505
2024-04-10,4,12:00,33.0,0.0,0.0,33.99,4.0,7.04,3.04,132.0,0.0,132.0,100.32,14.249999999999998
