Tarih,Ay,Saat,PTF,SMF,Poz_DF,Neg_DF,KGUP,URETIM,Dengesizlik,GOP_Geliri,Dengesizlik_Tutarı,Net_Gelir,Dengesizlik_Maliyeti,Birim_DM
2024-01-01,1,20:00,1999.99,1861.0,1805.1699999999998,2059.9897,14.6,17.83,3.2299999999999986,29199.854,5830.699099999997,35030.5531,629.2685999999958,35.29268648345462
2024-01-01,1,21:00,1615.0,700.0,679.0,1663.45,15.8,12.85,-2.950000000000001,25517.0,-4907.177500000002,20609.8225,142.9275000000016,11.122762645914522
2024-01-01,1,22:00,1299.98,630.0,611.1,1338.9794,16.3,12.27,-4.030000000000001,21189.674000000003,-5396.086982000002,15793.587018000002,157.16758199999822,12.809093887530418
2024-01-01,1,23:00,913.64,100.0,97.0,941.0492,15.7,11.28,-4.42,14344.148,-4159.437464000001,10184.710535999999,121.14866400000028,10.740129787234068
2024-01-02,1,00:00,1299.99,560.0,543.1999999999999,1338.9897,18.6,18.13,-0.4700000000000024,24179.814000000002,-629.3251590000033,23550.488841,18.329859000001306,1.0110236624380202
2024-01-02,1,01:00,1299.99,500.0,485.0,1338.9897,18.2,24.58,6.379999999999999,23659.818,3094.2999999999997,26754.118,5199.636200000001,211.53930838079745
2024-01-02,1,02:00,1285.81,30.0,29.099999999999998,1324.3843,17.6,10.39,-7.210000000000001,22630.256,-9548.810803,13081.445197000001,278.1207029999987,26.76811385948014
2024-01-02,1,03:00,1299.98,450.0,436.5,1338.9794,17.3,7.96,-9.34,22489.654000000002,-12506.067595999999,9983.586404000003,364.25439599999663,45.76060251256239
2024-01-02,1,04:00,1285.82,560.0,543.1999999999999,1324.3946,17.8,12.36,-5.440000000000001,22887.596,-7204.706624000002,15682.889376,209.845824,16.977817475728155
2024-01-02,1,05:00,1285.82,560.0,543.1999999999999,1324.3946,18.3,11.75,-6.550000000000001,23530.506,-8674.784630000002,14855.72137,252.6636299999991,21.50328765957439
2024-01-02,1,06:00,1285.81,700.0,679.0,1324.3843,18.9,8.81,-10.089999999999998,24301.808999999997,-13363.037586999997,10938.771413,389.2146869999997,44.17873859250847
2024-01-02,1,07:00,1799.99,1559.99,1513.1903,1853.9897,19.5,21.69,2.1900000000000013,35099.805,3313.886757000002,38413.691757,628.091343,28.95764605809129
2024-01-02,1,08:00,2649.0,1648.0,1598.56,2728.4700000000003,20.7,27.89,7.190000000000001,54834.299999999996,11493.646400000001,66327.9464,7552.6636,270.801850125493
2024-01-02,1,09:00,2700.0,2200.0,2134.0,2781.0,22.5,26.7,4.199999999999999,60750.0,8962.8,69712.8,2377.199999999997,89.03370786516844
2024-01-02,1,10:00,2398.0,2028.0,1967.1599999999999,2469.94,23.9,20.33,-3.5700000000000003,57312.2,-8817.685800000001,48494.5142,256.8257999999987,12.63284800787008
2024-01-02,1,11:00,2399.98,2399.98,2327.9806,2471.9794,25.8,34.42,8.620000000000001,61919.484000000004,20067.192772000002,81986.676772,620.6348279999947,18.031226844857486
2024-01-02,1,12:00,1974.0,1974.0,1914.78,2033.22,28.3,25.55,-2.75,55864.200000000004,-5591.3550000000005,50272.845,162.8550000000032,6.373972602739851
2024-01-02,1,13:00,2049.99,2178.0,1988.4902999999997,2243.34,28.6,31.18,2.5799999999999983,58629.714,5130.304973999996,63760.018974,158.66922599999089,5.088814175753396
2024-01-02,1,14:00,2248.0,2500.0,2180.56,2575.0,26.0,31.07,5.07,58448.0,11055.4392,69503.4392,341.92080000000715,11.004853556485585
2024-01-02,1,15:00,2300.0,2600.0,2231.0,2678.0,22.7,29.51,6.810000000000002,52210.0,15193.110000000004,67403.11,469.8899999999994,15.923076923076902
2024-01-02,1,16:00,2525.0,2689.0,2449.25,2769.67,19.7,33.93,14.23,49742.5,34852.8275,84595.3275,1077.9225000000006,31.769009725906294
2024-01-02,1,17:00,2700.0,2700.0,2619.0,2781.0,16.7,26.31,9.61,45090.0,25168.59,70258.59,778.4100000000035,29.58608893956684
2024-01-02,1,18:00,2700.0,2600.0,2522.0,2781.0,13.1,22.21,9.110000000000001,35370.0,22975.420000000002,58345.42,1621.5800000000017,73.01125619090507
2024-01-02,1,19:00,2500.01,2102.01,2038.9497000000001,2575.0103000000004,9.6,17.81,8.209999999999999,24000.096,16739.777037,40739.873037,3785.305063,212.53818433464346
2024-01-02,1,20:00,2482.0,2083.11,2020.6167,2556.46,6.9,17.52,10.62,17125.8,21458.949354,38584.749354,4899.890646,279.674123630137
2024-01-02,1,21:00,2481.99,1950.0,1891.5,2556.4496999999997,4.8,10.3,5.500000000000001,11913.551999999998,10403.250000000002,22316.802,3247.6949999999997,315.3101941747572
2024-01-02,1,22:00,2298.01,1700.0,1649.0,2366.9503000000004,3.3,7.87,4.57,7583.433,7535.93,15119.363000000001,2965.975699999999,376.8711181702667
2024-01-02,1,23:00,2198.0,1698.0,1647.06,2263.94,2.9,13.12,10.219999999999999,6374.2,16832.953199999996,23207.153199999997,5630.606800000001,429.1621036585367
